timestamp,direction,type,message
2026-07-05 18:32:17.926,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C2C562C2C2C2C2C2C2C2C2C2C4E2A34440D0A24474E4747412C
2026-07-05 18:32:17.926,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:32:17.926,AS_GPS_HS->Helix,nmea,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2026-07-05 18:32:17.926,AS_GPS_HS->Helix,raw,RAW_LEN=25 HEX=2C2C2C2C302C30302C39392E39392C2C2C2C2C2C2A35360D0A
2026-07-05 18:32:18.126,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:18.126,AS_GPS_HS->Helix,nmea,"$GNRMC,,V,,,,,,,,,,N*4D"
2026-07-05 18:32:18.126,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C2C562C2C2C2C2C2C2C2C2C2C4E2A34440D0A24474E4747412C
2026-07-05 18:32:18.126,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:32:18.126,AS_GPS_HS->Helix,nmea,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2026-07-05 18:32:18.126,AS_GPS_HS->Helix,raw,RAW_LEN=25 HEX=2C2C2C2C302C30302C39392E39392C2C2C2C2C2C2A35360D0A
2026-07-05 18:32:18.326,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:18.326,AS_GPS_HS->Helix,nmea,"$GNRMC,,V,,,,,,,,,,N*4D"
2026-07-05 18:32:18.326,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C2C562C2C2C2C2C2C2C2C2C2C4E2A34440D0A24474E4747412C
2026-07-05 18:32:18.326,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:32:18.326,AS_GPS_HS->Helix,nmea,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2026-07-05 18:32:18.326,AS_GPS_HS->Helix,raw,RAW_LEN=25 HEX=2C2C2C2C302C30302C39392E39392C2C2C2C2C2C2A35360D0A
2026-07-05 18:32:18.366,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:18.366,AS_GPS_HS->Helix,nmea,"$GPHDG,240.0,0.0,E,0.0,E*58"
2026-07-05 18:32:18.366,AS_GPS_HS->Helix,raw,RAW_LEN=28 HEX=47504844472C3234302E302C302E302C452C302E302C452A35380D0A
2026-07-05 18:32:18.526,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:18.526,AS_GPS_HS->Helix,nmea,"$GNRMC,,V,,,,,,,,,,N*4D"
2026-07-05 18:32:18.526,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C2C562C2C2C2C2C2C2C2C2C2C4E2A34440D0A24474E4747412C
2026-07-05 18:32:18.526,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:32:18.526,AS_GPS_HS->Helix,nmea,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2026-07-05 18:32:18.526,AS_GPS_HS->Helix,raw,RAW_LEN=25 HEX=2C2C2C2C302C30302C39392E39392C2C2C2C2C2C2A35360D0A
2026-07-05 18:32:18.726,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:18.726,AS_GPS_HS->Helix,nmea,"$GNRMC,,V,,,,,,,,,,N*4D"
2026-07-05 18:32:18.726,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C2C562C2C2C2C2C2C2C2C2C2C4E2A34440D0A24474E4747412C
2026-07-05 18:32:18.726,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:32:18.726,AS_GPS_HS->Helix,nmea,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2026-07-05 18:32:18.726,AS_GPS_HS->Helix,raw,RAW_LEN=25 HEX=2C2C2C2C302C30302C39392E39392C2C2C2C2C2C2A35360D0A
2026-07-05 18:32:18.866,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:18.866,AS_GPS_HS->Helix,nmea,"$GPHDG,239.0,0.0,E,0.0,E*56"
2026-07-05 18:32:18.866,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=47504844472C3233392E302C302E302C452C302E302C452A35360D0A245054
2026-07-05 18:32:18.876,AS_GPS_HS->Helix,nmea,"$PTSI160,6,-9,239*1F"
2026-07-05 18:32:18.876,AS_GPS_HS->Helix,raw,RAW_LEN=19 HEX=53493136302C362C2D392C3233392A31460D0A
2026-07-05 18:32:18.926,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:18.926,AS_GPS_HS->Helix,nmea,"$GNRMC,,V,,,,,,,,,,N*4D"
2026-07-05 18:32:18.926,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C2C562C2C2C2C2C2C2C2C2C2C4E2A34440D0A24474E4747412C
2026-07-05 18:32:18.926,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:32:18.926,AS_GPS_HS->Helix,nmea,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2026-07-05 18:32:18.926,AS_GPS_HS->Helix,raw,RAW_LEN=25 HEX=2C2C2C2C302C30302C39392E39392C2C2C2C2C2C2A35360D0A
2026-07-05 18:32:19.126,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:19.126,AS_GPS_HS->Helix,nmea,"$GNRMC,,V,,,,,,,,,,N*4D"
2026-07-05 18:32:19.126,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C2C562C2C2C2C2C2C2C2C2C2C4E2A34440D0A24474E4747412C
2026-07-05 18:32:19.136,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:32:19.136,AS_GPS_HS->Helix,nmea,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2026-07-05 18:32:19.136,AS_GPS_HS->Helix,raw,RAW_LEN=25 HEX=2C2C2C2C302C30302C39392E39392C2C2C2C2C2C2A35360D0A
2026-07-05 18:32:19.326,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:19.326,AS_GPS_HS->Helix,nmea,"$GNRMC,,V,,,,,,,,,,N*4D"
2026-07-05 18:32:19.326,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C2C562C2C2C2C2C2C2C2C2C2C4E2A34440D0A24474E4747412C
2026-07-05 18:32:19.336,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:32:19.336,AS_GPS_HS->Helix,nmea,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2026-07-05 18:32:19.336,AS_GPS_HS->Helix,raw,RAW_LEN=25 HEX=2C2C2C2C302C30302C39392E39392C2C2C2C2C2C2A35360D0A
2026-07-05 18:32:19.366,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:19.366,AS_GPS_HS->Helix,nmea,"$GPHDG,239.0,0.0,E,0.0,E*56"
2026-07-05 18:32:19.366,AS_GPS_HS->Helix,raw,RAW_LEN=28 HEX=47504844472C3233392E302C302E302C452C302E302C452A35360D0A
2026-07-05 18:32:19.527,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:19.527,AS_GPS_HS->Helix,nmea,"$GNRMC,,V,,,,,,,,,,N*4D"
2026-07-05 18:32:19.527,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C2C562C2C2C2C2C2C2C2C2C2C4E2A34440D0A24474E4747412C
2026-07-05 18:32:19.527,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:32:19.527,AS_GPS_HS->Helix,nmea,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2026-07-05 18:32:19.527,AS_GPS_HS->Helix,raw,RAW_LEN=25 HEX=2C2C2C2C302C30302C39392E39392C2C2C2C2C2C2A35360D0A
2026-07-05 18:32:19.727,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:19.727,AS_GPS_HS->Helix,nmea,"$GNRMC,,V,,,,,,,,,,N*4D"
2026-07-05 18:32:19.727,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C2C562C2C2C2C2C2C2C2C2C2C4E2A34440D0A24474E4747412C
2026-07-05 18:32:19.727,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:32:19.727,AS_GPS_HS->Helix,nmea,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2026-07-05 18:32:19.727,AS_GPS_HS->Helix,raw,RAW_LEN=25 HEX=2C2C2C2C302C30302C39392E39392C2C2C2C2C2C2A35360D0A
2026-07-05 18:32:19.867,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:19.867,AS_GPS_HS->Helix,nmea,"$GPHDG,240.0,0.0,E,0.0,E*58"
2026-07-05 18:32:19.867,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=47504844472C3234302E302C302E302C452C302E302C452A35380D0A245054
2026-07-05 18:32:19.877,AS_GPS_HS->Helix,nmea,"$PTSI160,6,-9,240*11"
2026-07-05 18:32:19.877,AS_GPS_HS->Helix,raw,RAW_LEN=19 HEX=53493136302C362C2D392C3234302A31310D0A
2026-07-05 18:32:19.927,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:19.927,AS_GPS_HS->Helix,nmea,"$GNRMC,,V,,,,,,,,,,N*4D"
2026-07-05 18:32:19.927,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C2C562C2C2C2C2C2C2C2C2C2C4E2A34440D0A24474E4747412C
2026-07-05 18:32:19.927,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:32:19.927,AS_GPS_HS->Helix,nmea,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2026-07-05 18:32:19.927,AS_GPS_HS->Helix,raw,RAW_LEN=25 HEX=2C2C2C2C302C30302C39392E39392C2C2C2C2C2C2A35360D0A
2026-07-05 18:32:20.127,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:20.127,AS_GPS_HS->Helix,nmea,"$GNRMC,,V,,,,,,,,,,N*4D"
2026-07-05 18:32:20.127,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C2C562C2C2C2C2C2C2C2C2C2C4E2A34440D0A24474E4747412C
2026-07-05 18:32:20.127,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:32:20.127,AS_GPS_HS->Helix,nmea,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2026-07-05 18:32:20.127,AS_GPS_HS->Helix,raw,RAW_LEN=25 HEX=2C2C2C2C302C30302C39392E39392C2C2C2C2C2C2A35360D0A
2026-07-05 18:32:20.327,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:20.327,AS_GPS_HS->Helix,nmea,"$GNRMC,,V,,,,,,,,,,N*4D"
2026-07-05 18:32:20.327,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C2C562C2C2C2C2C2C2C2C2C2C4E2A34440D0A24474E4747412C
2026-07-05 18:32:20.327,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:32:20.327,AS_GPS_HS->Helix,nmea,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2026-07-05 18:32:20.327,AS_GPS_HS->Helix,raw,RAW_LEN=25 HEX=2C2C2C2C302C30302C39392E39392C2C2C2C2C2C2A35360D0A
2026-07-05 18:32:20.367,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:20.367,AS_GPS_HS->Helix,nmea,"$GPHDG,240.0,0.0,E,0.0,E*58"
2026-07-05 18:32:20.367,AS_GPS_HS->Helix,raw,RAW_LEN=28 HEX=47504844472C3234302E302C302E302C452C302E302C452A35380D0A
2026-07-05 18:32:20.527,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:20.527,AS_GPS_HS->Helix,nmea,"$GNRMC,,V,,,,,,,,,,N*4D"
2026-07-05 18:32:20.527,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C2C562C2C2C2C2C2C2C2C2C2C4E2A34440D0A24474E4747412C
2026-07-05 18:32:20.527,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:32:20.537,AS_GPS_HS->Helix,nmea,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2026-07-05 18:32:20.537,AS_GPS_HS->Helix,raw,RAW_LEN=25 HEX=2C2C2C2C302C30302C39392E39392C2C2C2C2C2C2A35360D0A
2026-07-05 18:32:20.727,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:20.727,AS_GPS_HS->Helix,nmea,"$GNRMC,,V,,,,,,,,,,N*4D"
2026-07-05 18:32:20.727,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C2C562C2C2C2C2C2C2C2C2C2C4E2A34440D0A24474E4747412C
2026-07-05 18:32:20.727,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:32:20.737,AS_GPS_HS->Helix,nmea,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2026-07-05 18:32:20.737,AS_GPS_HS->Helix,raw,RAW_LEN=25 HEX=2C2C2C2C302C30302C39392E39392C2C2C2C2C2C2A35360D0A
2026-07-05 18:32:20.867,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:20.867,AS_GPS_HS->Helix,nmea,"$GPHDG,240.0,0.0,E,0.0,E*58"
2026-07-05 18:32:20.867,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=47504844472C3234302E302C302E302C452C302E302C452A35380D0A245054
2026-07-05 18:32:20.877,AS_GPS_HS->Helix,nmea,"$PTSI160,6,-9,240*11"
2026-07-05 18:32:20.877,AS_GPS_HS->Helix,raw,RAW_LEN=19 HEX=53493136302C362C2D392C3234302A31310D0A
2026-07-05 18:32:20.927,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:20.927,AS_GPS_HS->Helix,nmea,"$GNRMC,,V,,,,,,,,,,N*4D"
2026-07-05 18:32:20.927,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C2C562C2C2C2C2C2C2C2C2C2C4E2A34440D0A24474E4747412C
2026-07-05 18:32:20.927,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:32:20.937,AS_GPS_HS->Helix,nmea,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2026-07-05 18:32:20.937,AS_GPS_HS->Helix,raw,RAW_LEN=25 HEX=2C2C2C2C302C30302C39392E39392C2C2C2C2C2C2A35360D0A
2026-07-05 18:32:21.127,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:21.127,AS_GPS_HS->Helix,nmea,"$GNRMC,,V,,,,,,,,,,N*4D"
2026-07-05 18:32:21.127,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C2C562C2C2C2C2C2C2C2C2C2C4E2A34440D0A24474E4747412C
2026-07-05 18:32:21.127,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:32:21.137,AS_GPS_HS->Helix,nmea,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2026-07-05 18:32:21.137,AS_GPS_HS->Helix,raw,RAW_LEN=25 HEX=2C2C2C2C302C30302C39392E39392C2C2C2C2C2C2A35360D0A
2026-07-05 18:32:21.327,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:21.327,AS_GPS_HS->Helix,nmea,"$GNRMC,,V,,,,,,,,,,N*4D"
2026-07-05 18:32:21.327,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C2C562C2C2C2C2C2C2C2C2C2C4E2A34440D0A24474E4747412C
2026-07-05 18:32:21.327,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:32:21.337,AS_GPS_HS->Helix,nmea,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2026-07-05 18:32:21.337,AS_GPS_HS->Helix,raw,RAW_LEN=25 HEX=2C2C2C2C302C30302C39392E39392C2C2C2C2C2C2A35360D0A
2026-07-05 18:32:21.367,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:21.367,AS_GPS_HS->Helix,nmea,"$GPHDG,240.0,0.0,E,0.0,E*58"
2026-07-05 18:32:21.367,AS_GPS_HS->Helix,raw,RAW_LEN=28 HEX=47504844472C3234302E302C302E302C452C302E302C452A35380D0A
2026-07-05 18:32:21.527,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:21.527,AS_GPS_HS->Helix,nmea,"$GNRMC,,V,,,,,,,,,,N*4D"
2026-07-05 18:32:21.527,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C2C562C2C2C2C2C2C2C2C2C2C4E2A34440D0A24474E4747412C
2026-07-05 18:32:21.537,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:32:21.537,AS_GPS_HS->Helix,nmea,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2026-07-05 18:32:21.537,AS_GPS_HS->Helix,raw,RAW_LEN=25 HEX=2C2C2C2C302C30302C39392E39392C2C2C2C2C2C2A35360D0A
2026-07-05 18:32:21.727,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:21.727,AS_GPS_HS->Helix,nmea,"$GNRMC,,V,,,,,,,,,,N*4D"
2026-07-05 18:32:21.727,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C2C562C2C2C2C2C2C2C2C2C2C4E2A34440D0A24474E4747412C
2026-07-05 18:32:21.727,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=2C
2026-07-05 18:32:21.727,AS_GPS_HS->Helix,nmea,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2026-07-05 18:32:21.727,AS_GPS_HS->Helix,raw,RAW_LEN=25 HEX=2C2C2C2C302C30302C39392E39392C2C2C2C2C2C2A35360D0A
2026-07-05 18:32:21.867,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:21.867,AS_GPS_HS->Helix,nmea,"$GPHDG,240.0,0.0,E,0.0,E*58"
2026-07-05 18:32:21.867,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=47504844472C3234302E302C302E302C452C302E302C452A35380D0A245054
2026-07-05 18:32:21.877,AS_GPS_HS->Helix,nmea,"$PTSI160,6,-9,240*11"
2026-07-05 18:32:21.877,AS_GPS_HS->Helix,raw,RAW_LEN=19 HEX=53493136302C362C2D392C3234302A31310D0A
2026-07-05 18:32:21.927,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:21.927,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C3136333232332E39312C562C2C2C2C2C2C2C2C2C2C4E2A3643
2026-07-05 18:32:21.937,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=0D
2026-07-05 18:32:21.937,AS_GPS_HS->Helix,nmea,"$GNRMC,163223.91,V,,,,,,,,,,N*6C"
2026-07-05 18:32:21.937,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=0A24474E4747412C3136333232332E39312C2C2C2C2C302C30302C39392E39
2026-07-05 18:32:21.947,AS_GPS_HS->Helix,nmea,"$GNGGA,163223.91,,,,,0,00,99.99,,,,,,*77"
2026-07-05 18:32:21.947,AS_GPS_HS->Helix,raw,RAW_LEN=12 HEX=392C2C2C2C2C2C2A37370D0A
2026-07-05 18:32:22.017,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:22.017,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C3136333232342E30302C562C2C2C2C2C2C2C2C2C2C4E2A3633
2026-07-05 18:32:22.027,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=0D
2026-07-05 18:32:22.027,AS_GPS_HS->Helix,nmea,"$GNRMC,163224.00,V,,,,,,,,,,N*63"
2026-07-05 18:32:22.027,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=0A24474E4747412C3136333232342E30302C2C2C2C2C302C30302C39392E39
2026-07-05 18:32:22.037,AS_GPS_HS->Helix,nmea,"$GNGGA,163224.00,,,,,0,00,99.99,,,,,,*78"
2026-07-05 18:32:22.037,AS_GPS_HS->Helix,raw,RAW_LEN=12 HEX=392C2C2C2C2C2C2A37380D0A
2026-07-05 18:32:22.217,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:22.217,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C3136333232342E32302C562C2C2C2C2C2C2C2C2C2C4E2A3631
2026-07-05 18:32:22.227,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=0D
2026-07-05 18:32:22.227,AS_GPS_HS->Helix,nmea,"$GNRMC,163224.20,V,,,,,,,,,,N*61"
2026-07-05 18:32:22.227,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=0A24474E4747412C3136333232342E32302C2C2C2C2C302C30302C39392E39
2026-07-05 18:32:22.237,AS_GPS_HS->Helix,nmea,"$GNGGA,163224.20,,,,,0,00,99.99,,,,,,*7A"
2026-07-05 18:32:22.237,AS_GPS_HS->Helix,raw,RAW_LEN=12 HEX=392C2C2C2C2C2C2A37410D0A
2026-07-05 18:32:22.367,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:22.367,AS_GPS_HS->Helix,nmea,"$GPHDG,240.0,0.0,E,0.0,E*58"
2026-07-05 18:32:22.367,AS_GPS_HS->Helix,raw,RAW_LEN=28 HEX=47504844472C3234302E302C302E302C452C302E302C452A35380D0A
2026-07-05 18:32:22.417,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:22.417,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C3136333232342E34302C562C2C2C2C2C2C2C2C2C2C4E2A3637
2026-07-05 18:32:22.427,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=0D
2026-07-05 18:32:22.427,AS_GPS_HS->Helix,nmea,"$GNRMC,163224.40,V,,,,,,,,,,N*67"
2026-07-05 18:32:22.427,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=0A24474E4747412C3136333232342E34302C2C2C2C2C302C30302C39392E39
2026-07-05 18:32:22.437,AS_GPS_HS->Helix,nmea,"$GNGGA,163224.40,,,,,0,00,99.99,,,,,,*7C"
2026-07-05 18:32:22.437,AS_GPS_HS->Helix,raw,RAW_LEN=12 HEX=392C2C2C2C2C2C2A37430D0A
2026-07-05 18:32:22.617,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:22.617,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C3136333232342E36302C562C2C2C2C2C2C2C2C2C2C4E2A3635
2026-07-05 18:32:22.627,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=0D
2026-07-05 18:32:22.627,AS_GPS_HS->Helix,nmea,"$GNRMC,163224.60,V,,,,,,,,,,N*65"
2026-07-05 18:32:22.627,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=0A24474E4747412C3136333232342E36302C2C2C2C2C302C30302C39392E39
2026-07-05 18:32:22.637,AS_GPS_HS->Helix,nmea,"$GNGGA,163224.60,,,,,0,00,99.99,,,,,,*7E"
2026-07-05 18:32:22.637,AS_GPS_HS->Helix,raw,RAW_LEN=12 HEX=392C2C2C2C2C2C2A37450D0A
2026-07-05 18:32:22.817,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:22.817,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C3136333232342E38302C562C2C2C2C2C2C2C2C2C2C4E2A3642
2026-07-05 18:32:22.827,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=0D
2026-07-05 18:32:22.827,AS_GPS_HS->Helix,nmea,"$GNRMC,163224.80,V,,,,,,,,,,N*6B"
2026-07-05 18:32:22.827,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=0A24474E4747412C3136333232342E38302C2C2C2C2C302C30302C39392E39
2026-07-05 18:32:22.837,AS_GPS_HS->Helix,nmea,"$GNGGA,163224.80,,,,,0,00,99.99,,,,,,*70"
2026-07-05 18:32:22.837,AS_GPS_HS->Helix,raw,RAW_LEN=12 HEX=392C2C2C2C2C2C2A37300D0A
2026-07-05 18:32:22.867,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:22.867,AS_GPS_HS->Helix,nmea,"$GPHDG,240.0,0.0,E,0.0,E*58"
2026-07-05 18:32:22.867,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=47504844472C3234302E302C302E302C452C302E302C452A35380D0A245054
2026-07-05 18:32:22.877,AS_GPS_HS->Helix,nmea,"$PTSI160,6,-9,240*11"
2026-07-05 18:32:22.877,AS_GPS_HS->Helix,raw,RAW_LEN=19 HEX=53493136302C362C2D392C3234302A31310D0A
2026-07-05 18:32:23.017,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:23.017,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C3136333232352E30302C562C2C2C2C2C2C2C2C2C2C4E2A3632
2026-07-05 18:32:23.027,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=0D
2026-07-05 18:32:23.027,AS_GPS_HS->Helix,nmea,"$GNRMC,163225.00,V,,,,,,,,,,N*62"
2026-07-05 18:32:23.027,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=0A24474E4747412C3136333232352E30302C2C2C2C2C302C30302C39392E39
2026-07-05 18:32:23.037,AS_GPS_HS->Helix,nmea,"$GNGGA,163225.00,,,,,0,00,99.99,,,,,,*79"
2026-07-05 18:32:23.037,AS_GPS_HS->Helix,raw,RAW_LEN=12 HEX=392C2C2C2C2C2C2A37390D0A
2026-07-05 18:32:23.217,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
2026-07-05 18:32:23.217,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=474E524D432C3136333232352E32302C562C2C2C2C2C2C2C2C2C2C4E2A3630
2026-07-05 18:32:23.227,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=0D
2026-07-05 18:32:23.227,AS_GPS_HS->Helix,nmea,"$GNRMC,163225.20,V,,,,,,,,,,N*60"
2026-07-05 18:32:23.227,AS_GPS_HS->Helix,raw,RAW_LEN=31 HEX=0A24474E4747412C3136333232352E32302C2C2C2C2C302C30302C39392E39
2026-07-05 18:32:23.237,AS_GPS_HS->Helix,nmea,"$GNGGA,163225.20,,,,,0,00,99.99,,,,,,*7B"
2026-07-05 18:32:23.237,AS_GPS_HS->Helix,raw,RAW_LEN=12 HEX=392C2C2C2C2C2C2A37420D0A
2026-07-05 18:32:23.367,AS_GPS_HS->Helix,raw,RAW_LEN=1 HEX=24
